,unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
51,5010c07d69ba398c8e36485c30fc46c6e279da5a,cf2cc6018031d202d6a27013347b1e10e522aa66247302523c1d4ab3b6e4c88c0bd995cb543c6423ac1528337d3682384e64087d5d241310afc2314894cccf60,2019-12-19 19:15:00+00:00,2019-12-19 19:15:00+00:00,420,1.3,17031080201,17031081800,8,8,7.0,0.0,0.0,0.0,7.0,Cash,Taxi Affiliation Services,41.909495669,-87.630963601,POINT (-87.630963601 41.9094956686),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
52,3d8630a33cd2b66d14a760b52d20b7e9860c5931,2d33a620da6f3f6ea6e1a2aa7f2fbd14ba0fd82bd38d9a7110322725a7fe01e53b7521c72a08424a668558b8011380e01f9f096789bf6355c2bef84de5a6c888,2020-01-04 09:30:00+00:00,2020-01-04 09:30:00+00:00,720,0.3,17031080201,17031838200,8,28,16.75,0.0,0.0,0.0,16.75,Credit Card,Taxi Affiliation Services,41.909495669,-87.630963601,POINT (-87.630963601 41.9094956686),41.870415,-87.675085621,POINT (-87.6750856208 41.8704150003)
53,3435025b02e47f78f8f3455caa9ac8b36954da20,ebac90448b2ee111d2135c006cd5657288aa09a2e4e5be7fe310a41a83ea4a3b814722b03b71490eae5caf76531b71e9d84f78e471e7304d82be003ecd12db9d,2020-01-08 09:45:00+00:00,2020-01-08 09:45:00+00:00,331,1.13,17031080201,17031081800,8,8,6.0,0.0,0.0,0.0,6.0,Cash,Flash Cab,41.909495669,-87.630963601,POINT (-87.630963601 41.9094956686),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
54,49ab55c45adad8bee53dba929f305f8d23c1413d,291fa4b1abcca8c92f63b7fce03ae5615befaa4f60c3ce7964d1c6a289bdd3dce2fc02c231c245dbb07f61532dd9e01ede0cb1faef9c0dca6552a796ce96dc82,2020-01-14 13:30:00+00:00,2020-01-14 13:45:00+00:00,600,0.0,17031838200,17031320400,28,32,11.0,0.0,0.0,0.0,11.0,Cash,Taxi Affiliation Services,41.870415,-87.675085621,POINT (-87.6750856208 41.8704150003),41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234)
55,8886caa20abc4fe2a0ccf6b5849e723befcbd2d5,70344ba595ec828ee183be0597a22b425de57843644e626fed42ce02914f4941c9fe6e69b813ca92468ba0edec1bc5eb9da18417b47798d7d738dea8d830eb99,2013-01-30 22:30:00+00:00,2013-01-30 22:45:00+00:00,720,2.6,17031841900,17031081300,28,8,9.05,0.0,0.0,0.0,9.05,Cash,Northwest Management LLC,41.867902418,-87.642958665,POINT (-87.6429586652 41.8679024175),41.898331794,-87.620762865,POINT (-87.6207628651 41.8983317935)
56,51c9e6ea9d8ae93f267a42abd2964ba3ef529fa2,ada83fe90e1073d6f996304e050f3fb3aafc076b8f43228bfe37196e294183f1a2448be804de7b4c0b89abf6b0aadcb5797cea1797590f01f70c44cd3a9e5716,2013-01-28 18:30:00+00:00,2013-01-28 18:45:00+00:00,960,3.9,17031071000,17031081500,7,8,11.85,0.0,0.0,0.0,11.85,Cash,Dispatch Taxi Affiliation,41.921701492,-87.655911848,POINT (-87.6559118484 41.9217014922),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
57,be4892e23b3900795f97316074dc3de369c8ba93,f5ec479e1f2814ec673a5aa69e8648d72e7e6a847eb50349aa2fa72953ea706d5fe8f6ca61c5a25c3bd9946f5fddbcc48fadd86ccf1969a644563f87610eb756,2013-01-26 02:45:00+00:00,2013-01-26 03:00:00+00:00,780,24.0,17031831000,17031833100,22,28,9.25,0.0,0.0,0.0,9.25,Cash,Taxi Affiliation Services,41.916005274,-87.675095116,POINT (-87.6750951155 41.9160052737),41.879066994,-87.657005027,POINT (-87.657005027 41.8790669938)
58,8c3b9d50cb20bbc79a753b7282d37d03d97b867c,b0d9641e4551ab94b44cee6dae6fa7fd55ff6da387628df2504619c8939185dac0e86f9d73b19f801b3fc921a693d7ee12dd413e2bd06e2fe807f8df512fa287,2013-01-28 20:15:00+00:00,2013-01-28 20:15:00+00:00,240,0.0,17031243500,17031833000,24,28,5.65,0.0,0.0,1.0,6.65,Cash,Taxi Affiliation Services,41.892658108,-87.652534484,POINT (-87.6525344838 41.8926581076),41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201)
59,6c4b9501b95859993197e80baf98d73537dbd485,ff6aa87ad2487541184808bdb9202867f5ec8ff5db6adf5a7565fd05769420e9226eba52b821be6d5eb1a6221bf441051e848cb9bf45e3d9d7afd69a12eb072b,2013-02-02 20:00:00+00:00,2013-02-02 20:15:00+00:00,780,0.2,17031060400,17031221400,6,22,10.85,0.0,0.0,0.0,10.85,Cash,Taxi Affiliation Services,41.950673358,-87.666536281,POINT (-87.6665362813 41.9506733576),41.920801704,-87.694532342,POINT (-87.6945323419 41.9208017043)
60,2d0df9dd938598dfe45b7f33e39d648e7216ebc5,a3b4b461445f47a32b10762ee5c897f3d6f141cb2c23f7bf679f5273c72fddcf8aed600b9d4260bbe0410dc0bc8898f75b8a59e96cbc0ee6c5c94ea538932fb7,2013-02-03 17:45:00+00:00,2013-02-03 17:45:00+00:00,540,0.0,17031831900,17031062000,6,6,7.45,0.0,0.0,1.0,8.45,Cash,Dispatch Taxi Affiliation,41.945170453,-87.668794439,POINT (-87.6687944391 41.9451704528),41.942577185,-87.647078509,POINT (-87.6470785093 41.942577185)
61,5903ecd1487920a30f2ea2167e69d2e294beac97,07588fc5119d1c29249afc3e41417094185f808c12ff3db9b895f66af90b09bc0bf30232133c4e93cacb9855b96d774386f7a338fc85cf4ea9be762acb821a01,2013-01-31 21:15:00+00:00,2013-01-31 21:15:00+00:00,180,0.0,17031063400,17031070102,6,7,4.45,0.0,0.0,0.0,4.45,Cash,Northwest Management LLC,41.934659157,-87.646729729,POINT (-87.6467297286 41.9346591566),41.93057857,-87.642206313,POINT (-87.6422063127 41.9305785697)
62,553b639dc83dd17f35dcf71c567938643ea80abf,19b4ae2f19dd457dced6a79a9a5feaf09ce871a00d23745f608c0aa3f7500ad8e779e2e45924dec4103668829c38acb23fddb55268e31056dd5c47f66f4a95a8,2013-01-30 20:45:00+00:00,2013-01-30 21:00:00+00:00,1320,0.0,17031241600,17031061901,24,6,13.05,0.0,0.0,0.0,13.05,Cash,Choice Taxi Association,41.906650766,-87.66533766,POINT (-87.6653376596 41.9066507664),41.943237122,-87.643470956,POINT (-87.6434709559 41.94323712250001)
63,c176d47ad83e8ef62cd8aae3f9bee8f888fb3b25,3ae83cc261cea27eafc3d9b18bbc93100c03762e8b6971ee60ec7c34e975fde969dfaad88186def33c7205ef5aa98f5fc01f8419f70f7f30ab5b8af02663a2e3,2013-01-01 15:15:00+00:00,2013-01-01 15:45:00+00:00,2400,18.0,17031241600,17031241400,24,24,16.85,0.0,0.0,0.0,16.85,Cash,Taxi Affiliation Services,41.906650766,-87.66533766,POINT (-87.6653376596 41.9066507664),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
64,96feb98cf5e87780d3b878c0eb499c7cce2e1e7e,0d155321bfc93b437e0630bd155d06827999f3a0021d5b56ac5e4b71fe10ffc1bfaeaaee5a9c78319d9ac8919a22b62a590236283f6240d2697ce2ecda1740b0,2013-02-02 02:00:00+00:00,2013-02-02 02:00:00+00:00,240,0.0,17031060900,17031031400,6,3,5.05,0.0,0.0,0.0,5.05,Cash,Blue Ribbon Taxi Association Inc.,41.949829346,-87.64396537,POINT (-87.6439653703 41.949829346),41.962178629,-87.645378762,POINT (-87.6453787624 41.962178629)
65,537210aace17e56b88f03884e5a9dde935f3fe11,db0763db8da1aee92628f7b0111bf1a6a8db4c8d06eb5c9bb50a7f8225af73d10c59a906d17f42a7b8f9f438f82ace6ce0617b4e153cdc8388027ce89584e0bd,2013-02-03 01:30:00+00:00,2013-02-03 01:45:00+00:00,360,0.0,17031071300,17031070300,7,7,5.65,0.0,0.0,1.0,6.65,Cash,Taxi Affiliation Services,41.921778356,-87.641459759,POINT (-87.6414597588 41.9217783562),41.929046937,-87.651310877,POINT (-87.6513108767 41.9290469366)
66,cb5ecc5f2dccc16d1f95e10934fa430dd8e550d6,8896af10a4eb11443de2996646e28c69acd22036414c3ba8e6768a5cfb18e1c4736c744678f4b1453dba05c5386f7c9adfe6ffb696df1fa97023e123e31e32f5,2013-02-03 04:00:00+00:00,2013-02-03 04:00:00+00:00,60,0.3,17031242200,17031242200,24,24,3.85,0.0,0.0,1.0,4.85,Cash,Dispatch Taxi Affiliation,41.899589796,-87.674719134,POINT (-87.6747191345 41.8995897957),41.899589796,-87.674719134,POINT (-87.6747191345 41.8995897957)
67,cf09d4f67ad5a94ca9ab8b58a8c9d6a5dd0e3048,694178ac0e9d49d771533714167b350fda81343996252d5e857a2354d56193e47af0b4dd165c910a553e6b130de684e3bb4917dc5359fc7566d7d3abcb56cbb9,2013-01-27 10:45:00+00:00,2013-01-27 11:00:00+00:00,960,0.3,17031062700,17031081402,6,8,14.85,0.0,0.0,0.0,14.85,Cash,Blue Ribbon Taxi Association Inc.,41.936086535,-87.666110694,POINT (-87.6661106945 41.9360865352),41.891971508,-87.612945414,POINT (-87.6129454143 41.8919715078)
68,3fd5168fe96dcb7a24698d97826ba2bf01d08978,a2a58769d9622855d6017c320a15d4e60fb88e2969679e9c6a7ea38074bb9c09aaacf26a5c2e9957cb300fb429c37e0c3a628ebc5c533065a552408c49664be3,2013-02-02 02:45:00+00:00,2013-02-02 03:00:00+00:00,300,0.0,17031070300,17031063000,7,6,5.05,0.0,0.0,2.5,7.55,Cash,Taxi Affiliation Services,41.929046937,-87.651310877,POINT (-87.6513108767 41.9290469366),41.936310131,-87.651562592,POINT (-87.6515625922 41.9363101308)
69,0e1892eaddfbd3787953112f3cf71d808f81cb14,d61b453f43bd9f0a3607f9947786ee69299fac1a85b574e2b87247ed8ace06a5af45712c95cd61f70b6b75dd48a524adc512addf6f8165cf7f4e449316fd6891,2013-01-30 16:15:00+00:00,2013-01-30 16:30:00+00:00,1260,0.0,17031836200,17031320100,41,32,21.65,4.5,0.0,1.0,27.15,Credit Card,Taxi Affiliation Services,41.7904694,-87.601285122,POINT (-87.6012851221 41.790469399500004),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
70,dca0633c9fb7104c7dada96b3a6b20d0cf382ca7,4ab868a2a19b95f50f355eb8d0d7638f1912b37f49ebd6deca91696b266717dc6b84976b5e3ce8aad5d49348a77ff2e85add22300dd3ac854814356fd8a8e9eb,2013-02-03 23:00:00+00:00,2013-02-03 23:15:00+00:00,660,0.0,17031071300,17031839100,7,32,10.25,2.05,0.0,0.0,12.3,Credit Card,Blue Ribbon Taxi Association Inc.,41.921778356,-87.641459759,POINT (-87.6414597588 41.9217783562),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
71,55addcdfb7180bca06c7c18974e3e1414053065b,263cdba2db13ebec63cfd4bb145b37d6edaf6ea42a1b4dac11d7996abb777dbbe7f3a6c40066cbc647a3052369ee44e6f7538f450614ff302688659cfeffe45f,2013-01-31 20:45:00+00:00,2013-01-31 21:00:00+00:00,660,0.0,17031062900,17031031100,6,3,9.25,0.0,0.0,0.0,9.25,Cash,Taxi Affiliation Services,41.936237179,-87.656411531,POINT (-87.6564115308 41.9362371791),41.972667956,-87.663865496,POINT (-87.6638654956 41.9726679555)
72,5226b242a2e3b6e27c4d698975a16a7b9beb8fbf,e56ea216ac8ba6fee5746eaa688882c0ae9c70e6fb702d5952ceb18813c9c7bab3b8918acc0f36dc64dbf35c2bfd83425e1a84b99be356fd1d80cd21b54918c8,2013-02-06 17:00:00+00:00,2013-02-06 17:15:00+00:00,480,0.0,17031841900,17031839100,28,32,6.85,0.0,0.0,0.0,6.85,Cash,Taxi Affiliation Services,41.867902418,-87.642958665,POINT (-87.6429586652 41.8679024175),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
73,8f4bf46f812445a724f3b883cba58a42050d8e1c,9454a3cb5d7e8ef84ca9bfff9f1a5d235021fef66b41a8ef4535f6e19a6d9aa5c7a00e191f7895b5831f9bcfb42dfdc6d48107bd17f8f6fdc2a4f480b7e00ad3,2019-11-29 08:30:00+00:00,2019-11-29 08:30:00+00:00,49,0.12,17031031400,17031031400,3,3,3.5,0.0,0.0,0.0,3.5,Cash,Flash Cab,41.962178629,-87.645378762,POINT (-87.6453787624 41.962178629),41.962178629,-87.645378762,POINT (-87.6453787624 41.962178629)
74,8c5e5a788b85c44b433614514e7dd38aca46d143,96a96f52dbf30dc4376ecdb36a6bb955e242a3e2a281c110db95c47f337c786fd92e66121defe5c40dbcec5761ce728718165477882bd09821bd385072ca755c,2019-11-12 15:30:00+00:00,2019-11-12 15:30:00+00:00,355,0.42,17031841900,17031841900,28,28,5.25,0.0,0.0,0.0,5.25,Cash,Flash Cab,41.867902418,-87.642958665,POINT (-87.6429586652 41.8679024175),41.867902418,-87.642958665,POINT (-87.6429586652 41.8679024175)
75,ad82acf0e224002a52d12c69ddc49c3817c119dd,80dfad24d2431332619d27e7cc7d874a2a3ae2e6dc00f7f62b873c39b0196397cde05c516ca57de730999bac78e27c33fed120d7bcd45ffefce39e97b30c85f0,2019-09-22 02:45:00+00:00,2019-09-22 03:00:00+00:00,780,8.0,17031830600,17031080100,1,8,21.5,4.0,0.0,0.0,25.5,Credit Card,Taxi Affiliation Services,42.001698194,-87.673574032,POINT (-87.6735740325 42.0016981937),41.907520075,-87.6266589,POINT (-87.6266589003 41.9075200747)
76,ac9a5e0ec0a1a21c242135d447a33abc3a65c288,c39593bba0a78fe55a4e074bd979751d851170b0de3bc1364cee09d1670aa437b5486c21c6cd8019403090b70206d34c65b7a3e74e58ab60b544ef6265bab7ba,2019-09-28 23:45:00+00:00,2019-09-28 23:45:00+00:00,540,0.0,17031838100,17031833000,28,28,20.0,0.0,0.0,0.0,20.0,Credit Card,Taxi Affiliation Services,41.87866742,-87.671653621,POINT (-87.6716536214 41.8786674201),41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201)
77,b298591f3cf6bbed0d25ab2cc61279ff984464c2,b80ea81be262893dbf5c3321e311e0d5a3e475239dabfe9b7adab86f76bdd6379675500b38cfd6a18b84a43e0c419b02599cae4d7c6ee549623e346c15c396be,2019-09-05 17:15:00+00:00,2019-09-05 17:30:00+00:00,897,1.39,17031841900,17031839100,28,32,9.25,0.0,0.0,0.0,9.25,Cash,Chicago Carriage Cab Corp,41.867902418,-87.642958665,POINT (-87.6429586652 41.8679024175),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
78,fd19f169053499683402c5a2290e2463d49d8b22,f242ba88da1d273fec3ba6ea4156487adb5608cb1fc5bc748804f7fd117e2ead2140c1a08fa5ad9a084b10ee0670b353f52cbb7ea39dc26db79ca7d316609454,2017-01-13 22:00:00+00:00,2017-01-13 22:15:00+00:00,163,0.61,17031070200,17031063100,7,6,4.75,0.0,0.0,0.0,4.75,Cash,Chicago Carriage Cab Corp,41.929077655,-87.646293476,POINT (-87.6462934762 41.9290776551),41.938232293,-87.646782081,POINT (-87.6467820813 41.938232293)
79,ac8dc5c4128c4285cfbc0bfe386cb04073f84bb6,ec5d71f79c8359e632d5096315c3be78d16b010d9b33d51056517df87dcbdd901e20330024eb91e0d9e34aec8d1f68ef8efff76441420708a9824078aef7330d,2017-01-20 20:30:00+00:00,2017-01-20 20:30:00+00:00,240,1.06,17031839000,17031280100,32,28,5.75,2.0,0.0,0.0,8.25,Credit Card,Taxi Affiliation Service Yellow,41.87101588,-87.631406525,POINT (-87.6314065252 41.8710158803),41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224)
80,fe262d12ab3afbbe218ca37045332b2bbfb8cc4a,31760477ea8a53823f828158e65e02b57866ed72ce86b787f04095517f2a60b3012b7c7b8fb629d45e3ecf5128493f6a9917ac213ecff770c57bbccb7848569e,2017-01-20 13:30:00+00:00,2017-01-20 13:45:00+00:00,660,2.2,17031070101,17031081100,7,8,9.25,0.0,0.0,1.0,10.25,Cash,Sun Taxi,41.92926299,-87.635890954,POINT (-87.6358909539 41.9292629902),41.900221297,-87.629105186,POINT (-87.6291051864 41.9002212967)
81,4408242bbf4ce35f8ef4de90918986f18903f23e,00e429599be4560df9a0258e984d48a168d6f531a15fedc065facb5b30abcc8f7f4ff7ecdf278b96ac6ee960efa10fadebdb3240be675b89ff6acf08cfe76321,2017-01-21 00:00:00+00:00,2017-01-21 00:00:00+00:00,540,2.1,17031242400,17031842300,24,24,8.75,3.0,0.0,2.0,14.25,Credit Card,Sun Taxi,41.899422254,-87.684490122,POINT (-87.684490122 41.899422254300006),41.89830587,-87.653613982,POINT (-87.6536139825 41.8983058696)
82,38b9078375b1933a314b7b6d4a3d820bcdba80eb,3dda8ac0704ea01b00416bfaf25bea23d69ed03e522bc96d7c89a52039997d9503a04bc20fb3a8a439a9c6e1df9695c253bed58e2b27b8aac96d14b6d1aa73ed,2017-01-13 11:15:00+00:00,2017-01-13 11:15:00+00:00,0,0.0,17031020602,17031020602,2,2,3.5,0.0,0.0,1.0,4.5,Cash,Medallion Leasin,42.001315924,-87.693637494,POINT (-87.6936374936 42.0013159243),42.001315924,-87.693637494,POINT (-87.6936374936 42.0013159243)
83,d35be21a57215514178f52e57a39198709e8ff61,be6e132cb81dc67a9a57334ddff99eda582058219760a4cd6c1ceab9d722c807d6a2e86536addee3c4477a1d66c729572438e01b57bdd2450a1d674bf66d71e2,2017-01-14 00:30:00+00:00,2017-01-14 00:30:00+00:00,60,0.1,17031241400,17031241400,24,24,3.25,0.0,0.0,0.0,3.25,Cash,Sun Taxi,41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
84,190e66a8baa11d83c3d9afd59a48bb4f492e8237,5cb1d0f30a10dc0c80525ef9cbf1fd1a0f2c57e7ae2a5efca20c69229e52ada226b39071f69d9e8bef81722dc96234dca57b26694b6ec4773eb79b1beeac5c83,2020-08-14 14:30:00+00:00,2020-08-14 14:30:00+00:00,41,0.08,17031100700,17031100700,10,10,3.25,0.0,0.0,0.0,3.25,Cash,Flash Cab,41.972132119,-87.7976349,POINT (-87.7976348995 41.9721321191),41.972132119,-87.7976349,POINT (-87.7976348995 41.9721321191)
85,2e99c464f10d09110e3d442ef39ef2048c4dcffe,d679e4c71a31b8b3e525408a9a3841f0a5ccdf3e8980cea1b4668b88d35d8aef8ebd919e3bf7eec3ec27e58f8391e209a2996539180ea93ce688b98830d1d453,2019-09-30 18:30:00+00:00,2019-09-30 18:45:00+00:00,639,1.57,17031832600,17031842300,7,24,8.25,1.0,0.0,0.0,9.75,Credit Card,Flash Cab,41.914747305,-87.654007029,POINT (-87.6540070286 41.9147473049),41.89830587,-87.653613982,POINT (-87.6536139825 41.8983058696)
86,4e64344e9e9afa82b431033ab8ab88f6db1deee0,050533f7d5b99dfd788daf40b484fb43fbb69aeb8c62319b1406aea5cd4596d095f2efc538d4ac9f9785734a8c0db612142b8403a4e6aaaca7acef2cbed09253,2019-06-29 11:30:00+00:00,2019-06-29 11:30:00+00:00,136,0.44,17031151002,17031151002,15,15,4.25,2.0,0.0,0.0,6.25,Prcard,Sun Taxi,41.942488155,-87.747154322,POINT (-87.7471543225 41.9424881553),41.942488155,-87.747154322,POINT (-87.7471543225 41.9424881553)
87,bb0ff7b2efbd1c4da2a4a835748020567ceb514f,2b4a8f4987a1230a1c6dd6212e33e1b58e7b7a513a93f4ac38baf75f321968e38ec65368efae951621c82cab9c5e85ad8866422a5d39a3dc7c0c9b5b09286e4f,2020-02-29 01:00:00+00:00,2020-02-29 01:00:00+00:00,0,0.0,17031242100,17031242100,24,24,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,41.89967018,-87.669837798,POINT (-87.6698377982 41.8996701799),41.89967018,-87.669837798,POINT (-87.6698377982 41.8996701799)
88,cdb1111cf21ad72f07f94e6dc31f4607cc83d274,514cf6fcbb45930b05d82dadc8f9585c742d61e4323d5d9f4b90a8222efc5d95f8d9873bc28af6c1ec017c3ef9011b467d0f224f0b3c586ab1a96c2f31987022,2020-12-17 11:30:00+00:00,2020-12-17 11:30:00+00:00,34,0.01,17031840300,17031840300,59,59,3.25,0.0,0.0,0.0,3.25,Cash,Flash Cab,41.833517886,-87.681355829,POINT (-87.6813558293 41.8335178865),41.833517886,-87.681355829,POINT (-87.6813558293 41.8335178865)
89,0902ee78ab795009a88ea85abe747fd1f10f3211,fd6d0bcebb6d873f590748d5f16717d261b8980edd7741499ca73c56d46e0475e8572075bffe4f6dc1a1c7c7d6a327988f80493fcb4303306fe71d370b75a095,2017-07-29 01:30:00+00:00,2017-07-29 01:30:00+00:00,120,0.6,17031071300,17031071100,7,7,4.5,0.0,0.0,1.0,5.5,Cash,Star North Management LLC,41.921778356,-87.641459759,POINT (-87.6414597588 41.9217783562),41.921778188,-87.651061884,POINT (-87.6510618838 41.9217781876)
90,0b16f1d6934862d03390bb10b30210dccb539b50,bf16a6a040874a54cab3ef3a0b322195f14a5a0d835fc27c399235bbb9d34a6b37c5ee6edd81186696e364e1a765b137a92b9ed5b9eac56bc5d4b03f56191679,2017-07-29 22:00:00+00:00,2017-07-29 22:15:00+00:00,480,2.6,17031241400,17031833100,24,28,9.75,0.0,0.0,1.5,11.25,Cash,Chicago Medallion Leasing INC,41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969),41.879066994,-87.657005027,POINT (-87.657005027 41.8790669938)
91,01950276d39ec7b3bf061c2f9842381f667f31db,b0fc64cd9dd760dbcad2761db4311794c29cb0417b7ea57d50d1374271a8762da360ce4fd0767ea36d9d97504c9238e8571121378e44aba37f487b8a98e4eff7,2017-09-01 11:30:00+00:00,2017-09-01 12:00:00+00:00,2040,3.0,17031838200,17031833100,28,28,18.5,0.0,0.0,0.0,18.5,Cash,Dispatch Taxi Affiliation,41.870415,-87.675085621,POINT (-87.6750856208 41.8704150003),41.879066994,-87.657005027,POINT (-87.657005027 41.8790669938)
92,c89596841f4e72cf97e84bafe7e67b05b7434d43,34c459196b58fb9315c1f536fac9b28ff1001c0df18841ca7edda7e13fd120a5dcb3fa0e2911f142fd9d260b5cb276e724c57256a3c3ae63535c8815c0fe48fa,2017-07-22 18:45:00+00:00,2017-07-22 19:00:00+00:00,1620,0.0,17031062000,17031081800,6,8,19.5,0.0,0.0,0.0,19.5,Cash,Dispatch Taxi Affiliation,41.942577185,-87.647078509,POINT (-87.6470785093 41.942577185),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
93,b078182fbd7644d237116351671b6475a3dca702,567c4d46516a4e135fc8bf6677168690e8d884a94992070effb5df68c4f80b9c82dda9d9e5678753945dc1aae829887ba8ddbe28b6da1646d8a835ce22291979,2013-12-06 01:15:00+00:00,2013-12-06 01:30:00+00:00,360,0.0,17031031200,17031031400,3,3,6.65,0.0,0.0,0.0,6.65,Cash,Blue Ribbon Taxi Association Inc.,41.972709547,-87.657341107,POINT (-87.6573411073 41.9727095466),41.962178629,-87.645378762,POINT (-87.6453787624 41.962178629)
94,61779643c8ef177ef425e3a66026637583f2f513,592d9655998836c88b0cc53787c6fd37e63c394c1b0364cb0df3fe2aef1f594f1e451b2c5af7880d3d6a7c3e155c7d2c813dd65794b3fd0fd5f1b75a95a4654f,2013-12-04 08:30:00+00:00,2013-12-04 08:30:00+00:00,600,0.0,17031242100,17031281900,24,28,8.65,0.0,0.0,0.0,8.65,Cash,Blue Ribbon Taxi Association Inc.,41.89967018,-87.669837798,POINT (-87.66983779820002 41.8996701799),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
95,d3322af375d4cb08ea538763cf8540886386a101,0881b7b36b4aad06e5ee59472465b15a6620637f694aae59e671eae69d6813cbce85e8da46949f71f5bd94b08f1db3323debbd8333302d97d22584ef366b2e10,2013-12-07 00:15:00+00:00,2013-12-07 00:15:00+00:00,540,1.2,17031071200,17031071300,7,7,6.65,0.0,0.0,1.0,7.65,Cash,Taxi Affiliation Services,41.921854911,-87.646210977,POINT (-87.6462109769 41.9218549112),41.921778356,-87.641459759,POINT (-87.6414597588 41.9217783562)
96,33cb4bc38f005bc4fb2128fc9cd777783d527c7a,a6c3cb7ab4c037a7db9e2fd3513f28e0ff17c8547a70bd37d6a45d5df4c2c78f5518cf6c3c1e9e8f8b8d21ac4a9732546cf302c79b0542487899fb025192b8d2,2013-11-24 01:15:00+00:00,2013-11-24 01:15:00+00:00,480,0.0,17031071200,17031062900,7,6,6.45,0.0,0.0,1.0,7.45,Cash,Dispatch Taxi Affiliation,41.921854911,-87.646210977,POINT (-87.6462109769 41.9218549112),41.936237179,-87.656411531,POINT (-87.6564115308 41.9362371791)
97,d5b2d0f79d21a3094c8908cc7faac37606430023,c9fdb24fb51d65c55b582a50127eb7a43cd363160be52fc4480855231de048808db26b1ca30ca0e32218bbf94e9e10c3674cc61d206f4519a0dd0eb6e94049c8,2013-11-24 03:15:00+00:00,2013-11-24 03:15:00+00:00,240,0.7,17031832000,17031832100,6,6,5.05,0.0,0.0,1.5,6.55,Cash,Taxi Affiliation Services,41.946294536,-87.654298084,POINT (-87.6542980837 41.9462945357),41.952822916,-87.653243992,POINT (-87.6532439924 41.9528229157)
98,46d061013a76c154d0ec637ed2923bfb3d27e86b,1506b7c792a49f118f114fbe4ca4ef163ef3db18b8e1e44da6e6ec1d3b4d67b499780ab65c99f35ae8833ae74fbfc1b764f40ea8b6b76f5ddcb16ae005eeed0b,2013-11-24 18:15:00+00:00,2013-11-24 18:30:00+00:00,1260,16.1,17031242100,17031980000,24,76,33.05,0.0,0.0,2.0,35.05,Cash,Taxi Affiliation Services,41.89967018,-87.669837798,POINT (-87.66983779820002 41.8996701799),41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201)
99,3774a80ade65efe57f36ec7168b001d3bacb87b2,02e7e38cb3569f1f21634378f582ba3057396f1b9b3daab1a208ddaba95824a45d88a93e7fabe9c2af4b33cab6d3ae80ef2d5fbe147a9eae3ec367aa0ec48c6d,2013-11-23 22:15:00+00:00,2013-11-23 22:30:00+00:00,1020,0.2,17031832100,17031240200,6,24,12.25,0.0,0.0,0.0,12.25,Cash,Taxi Affiliation Services,41.952822916,-87.653243992,POINT (-87.6532439924 41.9528229157),41.912431869,-87.670189148,POINT (-87.6701891476 41.9124318691)
100,f54512f9cf66071cdbf59d81d789c32cc04684cb,8c244243c4123f4b467c2931cf59a691059a45302dc13e32e90a7ab693e8e602b641670a9e562b4eaa92439d2277b68b41e30ad252738f6fa16f320b7d657cee,2014-05-24 06:45:00+00:00,2014-05-24 06:45:00+00:00,420,2.6,17031841900,17031081403,28,8,8.05,0.0,0.0,1.0,9.05,Cash,Taxi Affiliation Services,41.867902418,-87.642958665,POINT (-87.6429586652 41.8679024175),41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259)
